"Id","sex","age","VD02","VD03","VD04","VD05","VD06","VD07","VD08","VD09","VD10","VD11","VD12","VD14","VD15","VD16","VD17","VD18","VD19","VD20","VD21","VD22","VD23","VD24","VD25","VD26","VD27","VD28","VD29","VD30","VD31","VD33","VD34","VD35","VD36","VD38","VD39","VD40"
253.0,2,21.0,1,2,1,1,1,2,2,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,2,1,2,1,2,2,2,2,2,2,2,2
255.0,2,47.0,2,2,1,1,1,2,2,1,2,1,2,1,2,1,1,1,2,1,2,2,2,2,1,1,2,2,2,1,2,1,2,2,1,2,1,2
259.0,2,64.0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
260.0,2,28.0,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
261.0,2,56.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
263.0,2,38.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
264.0,2,26.0,2,2,1,1,1,1,1,2,1,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,1,1,2,1,1,1,1,2,2,2,2,1
265.0,2,31.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
267.0,2,30.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
269.0,2,37.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
270.0,2,43.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
271.0,2,24.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
272.0,2,22.0,2,1,1,1,2,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,2,2,1,2,2,1,2,2,1,1,2,1,2,1
274.0,2,29.0,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
279.0,2,59.0,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2
284.0,2,40.0,2,2,2,2,2,2,1,1,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2
285.0,2,26.0,2,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2
286.0,2,32.0,2,1,1,1,2,1,2,2,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,2,2,2,1,2,1,1,2,1,2,2
287.0,2,23.0,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2
289.0,2,30.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
290.0,2,26.0,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
292.0,2,42.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
294.0,2,36.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
295.0,2,48.0,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
296.0,2,26.0,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2
297.0,2,44.0,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
298.0,2,64.0,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2
299.0,2,21.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
301.0,2,23.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
303.0,2,22.0,1,1,2,1,1,1,1,1,2,2,1,1,1,2,1,1,2,1,1,1,1,2,1,2,1,1,1,2,2,1,1,1,1,2,1,2
304.0,2,47.0,1,1,2,1,2,1,1,1,2,2,2,2,1,2,1,1,2,1,1,2,2,1,1,2,2,1,1,2,1,2,1,2,2,2,2,2
305.0,2,24.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
307.0,2,49.0,2,1,2,2,1,1,1,1,2,2,1,2,1,1,2,1,2,2,1,2,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,2
308.0,2,22.0,1,1,2,1,1,1,1,1,2,1,2,2,2,1,2,2,2,2,2,1,2,1,1,1,2,1,1,1,1,2,2,1,1,1,1,2
310.0,2,40.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
311.0,2,20.0,2,2,2,1,2,1,2,1,1,2,1,2,2,1,2,1,2,2,2,2,2,1,2,2,2,1,2,1,1,1,1,1,1,2,2,1
312.0,2,20.0,1,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,2,1,1,1,2,2,1,2,2,2,2,1,1,1,2,1,2
315.0,2,36.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
318.0,2,28.0,2,1,1,1,2,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,2,2,1,2,2,1,2,2,1,1,2,1,2,1
319.0,2,25.0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2
320.0,2,57.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2
321.0,2,55.0,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
322.0,2,32.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
323.0,2,48.0,1,1,1,2,1,1,1,1,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1
326.0,2,32.0,1,2,2,2,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2
328.0,2,26.0,1,2,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,1,2,2
329.0,2,40.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
331.0,2,24.0,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
333.0,2,44.0,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2
334.0,2,45.0,2,1,2,2,1,1,2,1,2,2,1,2,1,2,2,1,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2
337.0,2,53.0,2,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
338.0,2,41.0,2,1,2,1,1,2,1,1,2,2,1,1,2,1,1,1,1,2,1,1,1,2,1,2,2,1,2,2,1,2,1,1,1,1,1,2
339.0,2,44.0,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2
340.0,2,24.0,1,2,1,2,1,1,2,2,1,1,2,2,1,1,1,1,2,2,2,2,1,1,1,2,2,1,2,2,1,2,1,2,2,2,2,2
341.0,2,40.0,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
342.0,2,50.0,2,1,2,2,1,1,2,1,2,2,1,2,2,1,2,1,1,2,1,2,1,2,1,2,1,2,1,2,2,1,2,1,2,1,1,2
343.0,2,42.0,2,1,2,2,2,1,1,1,2,2,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,2
344.0,2,20.0,1,2,1,2,1,1,2,1,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,1,1,2,1
345.0,2,39.0,2,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,2,1,1,2,1,1,2,1,1,2,2,1,2,2,1,1,1,1
347.0,2,23.0,2,1,2,2,1,1,1,2,1,2,1,2,2,2,1,1,2,2,1,2,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2
348.0,2,33.0,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2
349.0,2,23.0,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,1,2,2,2,2,1,1,2,1,2,2,2,2,2,1,2
351.0,2,51.0,1,2,2,1,2,1,1,1,1,1,2,1,2,2,2,2,1,2,1,1,1,2,1,1,1,1,1,1,2,1,2,1,2,2,2,2
352.0,2,33.0,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
353.0,2,26.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
354.0,2,49.0,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
355.0,2,56.0,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
356.0,2,51.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
357.0,2,59.0,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
358.0,2,41.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
359.0,2,40.0,1,1,2,1,1,1,1,1,2,2,1,2,2,1,1,1,1,2,1,2,2,1,1,2,2,2,2,2,2,2,1,1,1,1,2,2
361.0,2,46.0,1,2,1,1,1,2,1,1,2,1,2,1,2,1,1,1,1,1,2,1,2,2,1,1,1,2,1,1,1,1,2,2,1,2,1,2
362.0,2,34.0,2,1,1,2,2,2,2,1,1,1,1,2,2,1,2,1,1,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,2,2,1
363.0,2,34.0,2,1,2,1,1,2,2,1,1,1,1,1,2,1,2,1,2,1,1,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1,2
364.0,2,23.0,2,1,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1
365.0,2,30.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1
368.0,2,23.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
369.0,2,24.0,2,1,1,2,2,2,2,1,1,1,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,1,1,1,1,2,2,2,2
370.0,2,28.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
371.0,2,33.0,1,1,2,2,1,2,2,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,2,2,2,1,2,2,1,2,1,1,1,2,1,2
372.0,2,34.0,2,2,2,1,1,2,1,2,1,1,2,2,2,1,2,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,2,1,1,2,1,2
374.0,2,46.0,2,1,2,2,1,1,2,1,2,2,2,2,2,1,2,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2
376.0,2,62.0,2,1,2,1,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2
377.0,2,43.0,2,2,2,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,1
378.0,2,38.0,2,1,2,2,1,1,2,1,2,2,1,2,1,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,1,2
381.0,2,31.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
382.0,2,45.0,2,1,2,2,1,1,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,1,2,1,2,2,2,2
383.0,2,55.0,1,2,1,2,1,2,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,1,2,2,1,2,2,1,2,1,2,2,1,2,1,2
384.0,2,30.0,2,1,1,2,1,1,2,1,2,2,2,2,2,1,2,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2
385.0,2,23.0,2,2,1,1,2,2,1,2,1,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,1,1,1,1,2,1,2,1,1,2,2,2
387.0,2,41.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
391.0,2,59.0,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,1,1,2
392.0,2,40.0,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2
393.0,2,44.0,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
395.0,2,21.0,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2
396.0,2,39.0,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
397.0,2,26.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
398.0,2,33.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
400.0,2,46.0,1,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2
401.0,2,26.0,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
404.0,2,24.0,2,2,1,2,2,1,1,1,2,2,1,1,1,2,2,1,2,1,1,2,1,2,2,2,2,1,2,1,1,1,2,2,1,2,1,1
405.0,2,24.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
408.0,2,47.0,1,2,1,2,1,1,1,1,2,2,1,1,2,2,2,1,2,1,2,1,2,2,2,1,2,1,1,1,2,1,1,2,2,1,2,1
410.0,2,34.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
411.0,2,25.0,2,1,2,2,1,2,1,1,2,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2
413.0,2,33.0,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2
414.0,2,38.0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
416.0,2,25.0,2,1,2,1,2,1,2,1,2,1,1,2,2,1,2,1,2,2,1,2,1,2,1,2,1,1,2,2,2,1,1,1,2,1,1,2
418.0,2,57.0,1,1,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,2,2,1,2,2,1,2,1,1,2
420.0,2,21.0,1,2,2,1,2,1,1,2,1,2,1,2,2,2,2,1,1,2,2,2,2,1,2,2,2,1,1,2,2,1,2,1,1,1,1,2
424.0,2,24.0,2,2,2,2,2,1,1,1,2,2,2,2,1,2,1,1,1,2,2,1,1,1,2,2,1,1,1,2,1,2,1,2,1,1,1,1
425.0,2,43.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
426.0,2,39.0,2,1,2,1,1,1,1,2,1,2,2,1,2,2,2,1,1,1,1,1,2,1,1,2,2,1,1,2,2,2,1,1,2,1,2,2
427.0,2,50.0,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
430.0,2,23.0,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
431.0,2,31.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
433.0,2,24.0,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2
434.0,2,64.0,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2
435.0,2,20.0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,1,1,2,1,2,1,1,2,1,2,1
436.0,2,29.0,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,2,1,1,1,2,1,1,1,1,1,2,2
439.0,2,57.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2
440.0,2,22.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
441.0,2,29.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1
442.0,2,31.0,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,2,2,2,1,1,2,1,2,1
443.0,2,21.0,1,2,2,2,1,1,1,1,2,1,2,1,1,1,2,2,2,2,2,1,1,2,2,1,1,2,1,2,2,2,2,1,1,2,2,1
445.0,2,22.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
446.0,2,20.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2
447.0,2,21.0,1,1,2,2,2,1,2,1,1,1,1,2,2,2,1,2,2,1,2,1,2,2,1,1,2,2,1,2,1,1,2,2,2,1,1,2
448.0,2,48.0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1
449.0,2,20.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
451.0,2,56.0,1,1,1,2,1,2,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,1,2,2,1,2,2,1,2,2,1,1,2,1,2,1
453.0,2,24.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
454.0,2,25.0,2,2,1,2,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,2,1,2,2,1,1,2
455.0,2,29.0,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1
456.0,2,26.0,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
457.0,2,45.0,2,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1
459.0,2,39.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
460.0,2,59.0,1,2,2,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,2,2
461.0,2,18.0,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
464.0,2,23.0,2,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1
465.0,2,22.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
467.0,2,32.0,2,1,1,1,2,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1
468.0,2,51.0,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2
469.0,2,41.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
470.0,2,21.0,1,2,2,1,1,2,2,1,2,1,1,2,1,2,1,1,1,2,1,2,2,2,1,1,2,2,1,2,2,1,1,2,1,1,2,1
471.0,2,28.0,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,1,1,2,2,2,1,2,1,1,2,2
472.0,2,22.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
474.0,2,25.0,2,2,2,1,2,1,2,2,2,1,1,2,2,2,2,2,1,1,2,2,1,2,1,2,2,2,2,2,1,1,1,2,1,2,2,2
475.0,2,20.0,2,1,2,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,1,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,1,2
476.0,2,36.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
477.0,2,37.0,2,1,2,1,2,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,2,1,2,1,2
479.0,2,29.0,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2
480.0,2,30.0,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
483.0,2,28.0,2,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,2,1,1,2,2,2,1,2,2,1,1,2,2,1,2
485.0,2,22.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
486.0,2,20.0,2,1,2,2,2,1,2,2,2,2,2,1,2,1,1,2,2,2,2,2,1,2,2,2,1,1,2,2,2,1,2,1,2,2,2,2
488.0,2,20.0,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2
489.0,2,40.0,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2
490.0,2,44.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
491.0,2,45.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
492.0,2,24.0,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,1,1
494.0,2,21.0,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2
496.0,2,21.0,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,1,1,2,2
497.0,2,59.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
499.0,2,52.0,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2
500.0,2,56.0,2,1,2,1,2,1,1,1,2,2,1,1,2,2,1,1,2,1,2,1,1,2,2,1,2,1,1,2,1,1,2,1,2,1,2,1
501.0,2,47.0,2,2,2,2,2,2,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,2,1,1,2,1,1,2,1,2,1,1,2,1,2,1
502.0,2,21.0,1,2,1,2,2,2,1,1,1,2,2,2,2,2,1,1,1,2,2,1,2,1,2,2,2,1,2,2,2,1,2,2,1,2,2,2
